NM_M,PE,Formation_B5 LM,ILD_log10,PHIND,GR,Depth,Formation_A1 SH,Formation_B4 SH,Formation_B1 SH,Well Name_Recruit F9,Formation_B2 LM,Formation_C LM,Formation_B3 SH,DeltaPHI,Formation_B1 LM,Formation_C SH,Well Name_CROSS H CATTLE,Formation_B2 SH,Formation_B3 LM,Facies
1,3.2,False,0.41,15.78,89.52,2917.0,False,True,False,False,False,False,False,13.6,False,False,False,False,False,2
1,3.3,False,0.401,15.58,72.44,2917.5,False,True,False,False,False,False,False,11.6,False,False,False,False,False,2
1,3.2,False,0.389,15.095,65.12,2918.0,False,True,False,False,False,False,False,10.4,False,False,False,False,False,2
1,3.2,False,0.375,14.62,61.43,2918.5,False,True,False,False,False,False,False,7.4,False,False,False,False,False,2
1,3.0,False,0.362,15.335,64.01,2919.0,False,True,False,False,False,False,False,6.4,False,False,False,False,False,2
1,3.0,False,0.354,15.0,60.03,2919.5,False,True,False,False,False,False,False,4.5,False,False,False,False,False,2
1,3.1,False,0.348,14.44,66.07,2920.0,False,True,False,False,False,False,False,4.4,False,False,False,False,False,2
1,3.2,False,0.344,13.845,74.64,2920.5,False,True,False,False,False,False,False,5.0,False,False,False,False,False,2
1,3.3,False,0.344,14.19,76.08,2921.0,False,True,False,False,False,False,False,5.9,False,False,False,False,False,2
1,3.3,False,0.35,14.375,77.9,2921.5,False,True,False,False,False,False,False,6.8,False,False,False,False,False,2
1,3.2,False,0.354,14.075,90.26,2922.0,False,True,False,False,False,False,False,7.1,False,False,False,False,False,2
1,3.2,False,0.362,13.22,100.24,2922.5,False,True,False,False,False,False,False,6.9,False,False,False,False,False,2
1,3.2,False,0.367,14.63,104.57,2923.0,False,True,False,False,False,False,False,8.0,False,False,False,False,False,2
1,3.4,False,0.382,18.955,117.83,2923.5,False,True,False,False,False,False,False,8.6,False,False,False,False,False,2
1,3.5,False,0.403,24.86,119.71,2924.0,False,True,False,False,False,False,False,12.2,False,False,False,False,False,2
1,3.2,False,0.436,26.24,114.49,2924.5,False,True,False,False,False,False,False,13.7,False,False,False,False,False,2
1,3.1,False,0.473,21.64,76.16,2925.0,False,True,False,False,False,False,False,12.7,False,False,False,False,False,2
2,3.4,False,0.509,15.465,34.5,2925.5,False,False,False,False,False,False,False,8.2,False,False,False,False,False,8
2,4.7,False,0.548,11.83,17.99,2926.0,False,False,False,False,False,False,False,3.1,False,False,False,False,False,8
2,5.9,False,0.597,9.835,16.23,2926.5,False,False,False,False,False,False,False,1.7,False,False,False,False,False,8
2,5.7,False,0.669,7.54,16.97,2927.0,False,False,False,False,False,False,False,1.3,False,False,False,False,False,8
2,5.7,False,0.745,5.93,18.68,2927.5,False,False,False,False,False,False,False,2.3,False,False,False,False,False,8
2,5.8,False,0.778,5.83,30.74,2928.0,False,False,False,False,False,False,False,3.6,False,False,False,False,False,8
2,5.6,False,0.775,6.47,46.76,2928.5,False,False,False,False,False,False,False,3.6,False,False,False,False,False,8
2,5.3,False,0.732,6.69,49.39,2929.0,False,False,False,False,False,False,False,3.9,False,False,False,False,False,6
2,5.0,False,0.669,7.985,44.23,2929.5,False,False,False,False,False,False,False,5.7,False,False,False,False,False,6
1,4.2,False,0.602,10.27,54.96,2930.0,False,False,False,False,False,False,False,7.3,False,False,False,False,False,3
1,3.6,False,0.55,13.345,68.62,2930.5,False,False,False,False,False,False,False,9.9,False,False,False,False,False,3
1,3.1,False,0.507,14.745,84.84,2931.0,False,False,False,False,False,False,False,11.0,False,False,False,False,False,2
1,3.2,False,0.462,16.365,82.8,2931.5,False,False,False,False,False,False,False,11.9,False,False,False,False,False,2
1,3.4,False,0.425,18.035,95.56,2932.0,False,False,False,False,False,False,False,11.0,False,False,False,False,False,3
1,3.2,False,0.401,21.3,106.29,2932.5,False,False,False,False,False,False,False,8.4,False,False,False,False,False,3
1,3.2,False,0.394,21.825,95.11,2933.0,False,False,False,False,False,False,False,7.8,False,False,False,False,False,3
1,3.1,False,0.391,20.44,96.55,2933.5,False,False,False,False,False,False,False,8.2,False,False,False,False,False,3
1,3.3,False,0.391,17.735,92.19,2934.0,False,False,False,False,False,False,False,11.1,False,False,False,False,False,3
1,3.2,False,0.391,18.11,100.17,2934.5,False,False,False,False,False,False,False,11.6,False,False,False,False,False,3
1,3.2,False,0.387,19.115,101.7,2935.0,False,False,False,False,False,False,False,11.9,False,False,False,False,False,3
1,3.2,False,0.38,18.12,100.5,2935.5,False,False,False,False,False,False,False,13.8,False,False,False,False,False,3
1,3.4,False,0.369,17.425,102.07,2936.0,False,False,False,False,False,False,False,15.5,False,False,False,False,False,3
1,3.7,False,0.358,18.72,109.83,2936.5,False,False,False,False,False,False,False,15.2,False,False,False,False,False,3
1,3.9,False,0.354,21.295,118.17,2937.0,False,False,False,False,False,False,False,18.5,False,False,False,False,False,3
1,3.8,False,0.358,24.97,119.16,2937.5,False,False,False,False,False,False,False,17.9,False,False,False,False,False,3
2,3.3,True,0.384,20.85,63.36,2938.0,False,False,False,False,False,False,False,8.2,False,False,False,False,False,6
2,3.4,True,0.398,14.47,44.37,2938.5,False,False,False,False,False,False,False,6.1,False,False,False,False,False,6
2,4.0,True,0.413,12.17,37.71,2939.0,False,False,False,False,False,False,False,4.7,False,False,False,False,False,6
2,5.0,True,0.438,12.545,37.36,2939.5,False,False,False,False,False,False,False,4.4,False,False,False,False,False,6
2,5.0,True,0.467,13.01,39.66,2940.0,False,False,False,False,False,False,False,4.6,False,False,False,False,False,6
2,5.3,True,0.487,12.835,52.61,2940.5,False,False,False,False,False,False,False,5.1,False,False,False,False,False,8
2,6.0,True,0.501,12.71,53.75,2941.0,False,False,False,False,False,False,False,5.2,False,False,False,False,False,8
2,6.1,True,0.504,12.8,59.61,2941.5,False,False,False,False,False,False,False,5.5,False,False,False,False,False,8
2,5.6,True,0.501,12.9,62.99,2942.0,False,False,False,False,False,False,False,5.1,False,False,False,False,False,8
2,5.1,True,0.496,12.795,72.39,2942.5,False,False,False,False,False,False,False,4.6,False,False,False,False,False,8
2,5.0,True,0.496,12.595,81.12,2943.0,False,False,False,False,False,False,False,4.3,False,False,False,False,False,8
2,4.8,True,0.515,11.41,234.8,2944.0,False,False,False,False,False,False,False,4.7,False,False,False,False,False,8
2,4.8,True,0.515,11.41,234.8,2944.0,False,False,False,False,False,False,False,4.7,False,False,False,False,False,8
2,5.1,True,0.538,10.045,273.48,2944.5,False,False,False,False,False,False,False,5.3,False,False,False,False,False,8
2,5.3,True,0.573,8.48,164.34,2945.0,False,False,False,False,False,False,False,5.9,False,False,False,False,False,8
2,5.7,True,0.6,7.805,101.5,2945.5,False,False,False,False,False,False,False,5.9,False,False,False,False,False,8
2,5.7,True,0.616,7.58,84.6,2946.0,False,False,False,False,False,False,False,4.3,False,False,False,False,False,6
2,5.7,True,0.616,7.58,84.6,2946.5,False,False,False,False,False,False,False,4.3,False,False,False,False,False,6
2,5.7,True,0.621,7.795,91.02,2947.0,False,False,False,False,False,False,False,3.5,False,False,False,False,False,8
2,5.5,True,0.605,7.73,116.04,2947.5,False,False,False,False,False,False,False,3.8,False,False,False,False,False,4
2,4.7,True,0.574,8.61,129.74,2948.0,False,False,False,False,False,False,False,5.0,False,False,False,False,False,4
1,4.2,False,0.545,12.17,130.95,2948.5,False,False,False,False,False,False,False,6.2,False,True,False,False,False,3
1,3.6,False,0.519,17.585,127.25,2949.0,False,False,False,False,False,False,False,7.5,False,True,False,False,False,3
1,3.3,False,0.484,20.065,115.33,2949.5,False,False,False,False,False,False,False,10.4,False,True,False,False,False,3
1,3.2,False,0.453,19.63,110.37,2950.0,False,False,False,False,False,False,False,13.2,False,True,False,False,False,3
1,3.2,False,0.433,17.945,95.97,2950.5,False,False,False,False,False,False,False,12.9,False,True,False,False,False,3
1,3.5,False,0.415,17.19,92.1,2951.0,False,False,False,False,False,False,False,14.9,False,True,False,False,False,3
1,3.6,False,0.401,16.855,92.33,2951.5,False,False,False,False,False,False,False,14.7,False,True,False,False,False,3
1,3.7,False,0.401,17.04,84.32,2952.0,False,False,False,False,False,False,False,14.9,False,True,False,False,False,3
1,3.7,False,0.405,16.725,85.93,2952.5,False,False,False,False,False,False,False,14.1,False,True,False,False,False,3
1,3.7,False,0.41,16.505,86.15,2953.0,False,False,False,False,False,False,False,13.5,False,True,False,False,False,3
1,3.6,False,0.418,16.735,87.94,2953.5,False,False,False,False,False,False,False,13.6,False,True,False,False,False,3
1,3.6,False,0.425,16.94,86.68,2954.0,False,False,False,False,False,False,False,14.1,False,True,False,False,False,3
1,3.5,False,0.431,17.845,85.31,2954.5,False,False,False,False,False,False,False,14.7,False,True,False,False,False,3
1,3.5,False,0.441,18.455,86.99,2955.0,False,False,False,False,False,False,False,13.9,False,True,False,False,False,3
1,3.6,False,0.456,18.05,88.41,2955.5,False,False,False,False,False,False,False,13.4,False,True,False,False,False,3
1,3.8,False,0.471,15.635,85.73,2956.0,False,False,False,False,False,False,False,13.6,False,True,False,False,False,3
1,4.1,False,0.48,13.72,79.97,2956.5,False,False,False,False,False,False,False,13.1,False,True,False,False,False,3
1,4.3,False,0.489,13.05,72.32,2957.0,False,False,False,False,False,False,False,13.4,False,True,False,False,False,3
1,4.2,False,0.496,13.785,69.7,2957.5,False,False,False,False,False,False,False,13.0,False,True,False,False,False,3
1,4.1,False,0.504,13.815,78.44,2958.0,False,False,False,False,False,False,False,13.5,False,True,False,False,False,3
1,4.0,False,0.509,14.275,82.19,2958.5,False,False,False,False,False,False,False,12.2,False,True,False,False,False,3
1,4.0,False,0.509,15.215,85.45,2959.0,False,False,False,False,False,False,False,12.6,False,True,False,False,False,3
1,3.9,False,0.508,16.465,92.63,2959.5,False,False,False,False,False,False,False,13.7,False,True,False,False,False,3
1,3.9,False,0.507,16.885,88.92,2960.0,False,False,False,False,False,False,False,14.6,False,True,False,False,False,3
1,3.8,False,0.505,16.3,90.45,2960.5,False,False,False,False,False,False,False,13.7,False,True,False,False,False,3
1,4.0,False,0.504,15.225,87.42,2961.0,False,False,False,False,False,False,False,12.7,False,True,False,False,False,3
1,4.0,False,0.507,15.12,84.11,2961.5,False,False,False,False,False,False,False,12.5,False,True,False,False,False,3
1,3.9,False,0.509,15.145,87.26,2962.0,False,False,False,False,False,False,False,12.0,False,True,False,False,False,3
1,3.9,False,0.511,14.82,84.87,2962.5,False,False,False,False,False,False,False,12.0,False,True,False,False,False,3
1,3.9,False,0.507,14.335,84.88,2963.0,False,False,False,False,False,False,False,11.3,False,True,False,False,False,3
1,4.2,False,0.493,15.695,88.37,2963.5,False,False,False,False,False,False,False,10.5,False,True,False,False,False,3
1,4.2,False,0.48,18.01,90.68,2964.0,False,False,False,False,False,False,False,11.1,False,True,False,False,False,3
1,3.9,False,0.471,20.75,94.56,2964.5,False,False,False,False,False,False,False,12.3,False,True,False,False,False,3
1,3.6,False,0.462,22.025,96.31,2965.0,False,False,False,False,False,False,False,15.0,False,True,False,False,False,3
1,3.4,False,0.456,22.97,99.42,2965.5,False,False,False,False,False,False,False,17.2,False,True,False,False,False,3
1,3.4,False,0.453,22.12,97.55,2966.0,False,False,False,False,False,False,False,16.7,False,True,False,False,False,3
1,3.6,False,0.45,20.35,98.51,2966.5,False,False,False,False,False,False,False,15.3,False,True,False,False,False,3
1,3.7,False,0.452,17.53,86.18,2967.0,False,False,False,False,False,False,False,13.5,False,True,False,False,False,2
1,3.8,False,0.461,16.31,89.44,2967.5,False,False,False,False,False,False,False,12.2,False,True,False,False,False,2
1,3.9,False,0.471,15.875,89.13,2968.0,False,False,False,False,False,False,False,11.7,False,True,False,False,False,2
1,3.8,False,0.484,15.865,87.64,2968.5,False,False,False,False,False,False,False,12.1,False,True,False,False,False,2
1,3.9,False,0.502,15.685,84.34,2969.0,False,False,False,False,False,False,False,12.3,False,True,False,False,False,2
1,3.8,False,0.517,15.23,83.26,2969.5,False,False,False,False,False,False,False,12.3,False,True,False,False,False,2
1,4.0,False,0.525,14.78,84.8,2970.0,False,False,False,False,False,False,False,12.5,False,True,False,False,False,2
1,3.9,False,0.531,15.47,84.02,2970.5,False,False,False,False,False,False,False,10.8,False,True,False,False,False,2
1,3.9,False,0.535,15.235,90.99,2971.0,False,False,False,False,False,False,False,10.9,False,True,False,False,False,3
1,3.9,False,0.537,14.25,83.72,2971.5,False,False,False,False,False,False,False,11.4,False,True,False,False,False,3
1,4.0,False,0.538,14.015,81.44,2972.0,False,False,False,False,False,False,False,10.9,False,True,False,False,False,3
1,3.9,False,0.538,14.465,80.51,2972.5,False,False,False,False,False,False,False,10.1,False,True,False,False,False,3
1,3.8,False,0.539,15.11,83.93,2973.0,False,False,False,False,False,False,False,10.0,False,True,False,False,False,3
1,3.7,False,0.535,15.73,83.36,2973.5,False,False,False,False,False,False,False,10.1,False,True,False,False,False,3
1,3.8,False,0.529,15.115,86.69,2974.0,False,False,False,False,False,False,False,10.9,False,True,False,False,False,3
1,3.7,False,0.521,13.995,86.71,2974.5,False,False,False,False,False,False,False,10.6,False,True,False,False,False,3
1,3.9,False,0.515,14.065,84.91,2975.0,False,False,False,False,False,False,False,11.0,False,True,False,False,False,3
1,3.7,False,0.516,20.0,84.75,2975.5,False,False,False,False,False,False,False,13.6,False,True,False,False,False,3
1,3.6,False,0.543,23.385,87.88,2976.0,False,False,False,False,False,False,False,16.2,False,True,False,False,False,3
1,3.3,False,0.584,20.82,86.06,2976.5,False,False,False,False,False,False,False,15.0,False,True,False,False,False,3
2,3.7,False,0.627,12.115,56.43,2977.0,False,False,False,False,False,True,False,10.4,False,False,False,False,False,5
2,4.4,False,0.667,6.42,32.69,2977.5,False,False,False,False,False,True,False,6.2,False,False,False,False,False,5
2,5.5,False,0.708,4.845,25.06,2978.0,False,False,False,False,False,True,False,5.9,False,False,False,False,False,5
2,5.2,False,0.77,4.695,18.26,2978.5,False,False,False,False,False,True,False,5.3,False,False,False,False,False,5
2,5.0,False,0.874,4.67,18.28,2979.0,False,False,False,False,False,True,False,4.9,False,False,False,False,False,5
2,5.1,False,0.947,5.705,14.41,2979.5,False,False,False,False,False,True,False,3.9,False,False,False,False,False,5
2,5.2,False,0.983,7.35,13.99,2980.0,False,False,False,False,False,True,False,2.3,False,False,False,False,False,8
2,5.4,False,0.983,8.365,13.28,2980.5,False,False,False,False,False,True,False,0.1,False,False,False,False,False,8
2,5.4,False,0.946,8.53,16.71,2981.0,False,False,False,False,False,True,False,0.1,False,False,False,False,False,8
2,5.0,False,0.907,8.695,31.35,2981.5,False,False,False,False,False,True,False,3.7,False,False,False,False,False,8
2,4.5,False,0.881,10.025,49.41,2982.0,False,False,False,False,False,True,False,9.4,False,False,False,False,False,5
2,4.0,False,0.862,9.785,65.33,2982.5,False,False,False,False,False,True,False,13.3,False,False,False,False,False,5
2,4.3,False,0.841,9.24,64.3,2983.0,False,False,False,False,False,True,False,11.1,False,False,False,False,False,5
2,4.7,False,0.819,8.02,42.48,2983.5,False,False,False,False,False,True,False,7.1,False,False,False,False,False,5
2,4.8,False,0.794,7.48,29.96,2984.0,False,False,False,False,False,True,False,4.8,False,False,False,False,False,8
2,5.0,False,0.772,7.98,21.23,2984.5,False,False,False,False,False,True,False,3.5,False,False,False,False,False,8
2,5.1,False,0.768,8.295,28.09,2985.0,False,False,False,False,False,True,False,2.2,False,False,False,False,False,8
2,5.2,False,0.775,8.515,31.12,2985.5,False,False,False,False,False,True,False,1.5,False,False,False,False,False,8
2,4.8,False,0.78,8.165,36.63,2986.0,False,False,False,False,False,True,False,0.9,False,False,False,False,False,5
2,4.3,False,0.783,8.115,36.1,2986.5,False,False,False,False,False,True,False,0.5,False,False,False,False,False,5
2,4.0,False,0.787,7.475,42.06,2987.0,False,False,False,False,False,True,False,0.6,False,False,False,False,False,5
2,4.0,False,0.792,6.77,44.31,2987.5,False,False,False,False,False,True,False,1.5,False,False,False,False,False,5
2,4.1,False,0.803,6.215,43.19,2988.0,False,False,False,False,False,True,False,2.1,False,False,False,False,False,5
